Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
4,303.80478915688,-0.692524075415243,0.00461213886877135,-0.478211360496542,0.521788639503458,0.0316192430792551,0.0160571648464162
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
4,303.80478915688,-0.692524075415243,0.00461213886877135,-0.478211360496542,0.521788639503458,0.0316192430792551,0.0160571648464162
5,303.800582966274,-0.85936777948514,0.00210948330772289,-0.499987791001041,0.500012208998959,2.88294659361573e-06,0.0125003243314918
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
4,303.80478915688,-0.692524075415243,0.00461213886877135,-0.478211360496542,0.521788639503458,0.0316192430792551,0.0160571648464162
5,303.800582966274,-0.85936777948514,0.00210948330772289,-0.499987791001041,0.500012208998959,2.88294659361573e-06,0.0125003243314918
6,303.80193120157,-0.748696835468811,0.00376954746796784,-0.484955349366743,0.515044650633257,0.0300591313571446,0.0158816522776788
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
4,303.80478915688,-0.692524075415243,0.00461213886877135,-0.478211360496542,0.521788639503458,0.0316192430792551,0.0160571648464162
5,303.800582966274,-0.85936777948514,0.00210948330772289,-0.499987791001041,0.500012208998959,2.88294659361573e-06,0.0125003243314918
6,303.80193120157,-0.748696835468811,0.00376954746796784,-0.484955349366743,0.515044650633257,0.0300591313571446,0.0158816522776788
7,303.800582967978,-0.859350403078471,0.00210974395382294,-0.499971825526947,0.500028174473053,9.74727762728612e-06,0.0125010965687331
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
2,305.064889598261,14.1768034442329,0.227652051663494,-0.34166326524991,0.65833673475009,1.21034945782449e-09,0.0125000001361643
3,303.800582395874,-0.859375060486318,0.00210937409270524,-0.49999947833737,0.50000052166263,6.54077053835658e-09,0.0125000007358367
4,303.80478915688,-0.692524075415243,0.00461213886877135,-0.478211360496542,0.521788639503458,0.0316192430792551,0.0160571648464162
5,303.800582966274,-0.85936777948514,0.00210948330772289,-0.499987791001041,0.500012208998959,2.88294659361573e-06,0.0125003243314918
6,303.80193120157,-0.748696835468811,0.00376954746796784,-0.484955349366743,0.515044650633257,0.0300591313571446,0.0158816522776788
7,303.800582967978,-0.859350403078471,0.00210974395382294,-0.499971825526947,0.500028174473053,9.74727762728612e-06,0.0125010965687331
8,303.800959414378,-0.796711068034485,0.00304933397948273,-0.489823396737855,0.510176603262145,0.0203329827098564,0.0147874605548588
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,324.697994793648,269.050035699568,4.05075053549352,-0.235385061483345,0.764614938516655,0.0944444453450963,0.0231250001013233
