Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
4,292.284571762144,-0.812970597029189,2.80544104456216,-0.486277210666372,0.513722789333628,0.286410235748334,0.0447211515216875
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
4,292.284571762144,-0.812970597029189,2.80544104456216,-0.486277210666372,0.513722789333628,0.286410235748334,0.0447211515216875
5,273.896613741885,-0.472941772662384,7.90587341006424,-0.470032398495212,0.529967601504788,0.295121813582732,0.0457012040280574
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
4,292.284571762144,-0.812970597029189,2.80544104456216,-0.486277210666372,0.513722789333628,0.286410235748334,0.0447211515216875
5,273.896613741885,-0.472941772662384,7.90587341006424,-0.470032398495212,0.529967601504788,0.295121813582732,0.0457012040280574
6,273.348659781824,-0.290345023992135,10.644824640118,-0.417792514747957,0.582207485252043,0.332042038960219,0.0498547293830246
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
4,292.284571762144,-0.812970597029189,2.80544104456216,-0.486277210666372,0.513722789333628,0.286410235748334,0.0447211515216875
5,273.896613741885,-0.472941772662384,7.90587341006424,-0.470032398495212,0.529967601504788,0.295121813582732,0.0457012040280574
6,273.348659781824,-0.290345023992135,10.644824640118,-0.417792514747957,0.582207485252043,0.332042038960219,0.0498547293830246
7,270.200655610292,-0.184032042449216,12.2395193632618,-0.385250650902911,0.614749349097089,0.321651681919048,0.0486858142158929
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
3,268.293171059043,-0.0798754035562594,13.8018689466561,-0.305842534046868,0.694157465953132,0.269836056701118,0.0428565563788757
4,292.284571762144,-0.812970597029189,2.80544104456216,-0.486277210666372,0.513722789333628,0.286410235748334,0.0447211515216875
5,273.896613741885,-0.472941772662384,7.90587341006424,-0.470032398495212,0.529967601504788,0.295121813582732,0.0457012040280574
6,273.348659781824,-0.290345023992135,10.644824640118,-0.417792514747957,0.582207485252043,0.332042038960219,0.0498547293830246
7,270.200655610292,-0.184032042449216,12.2395193632618,-0.385250650902911,0.614749349097089,0.321651681919048,0.0486858142158929
8,291.980417699295,-0.805013000121691,2.92480499817464,-0.550016839355041,0.449983160644959,0.35017139839028,0.0518942823189065
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,280.105929294053,-0.79826705337768,3.0259941993348,-0.383210915974749,0.616789084025251,0.0944444579026264,0.0231250015140455
2,263.497248876441,0.338406200996673,20.0760930149501,-0.237631842216027,0.762368157783973,0.285114967057413,0.0445754337939589
