Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,319.817049181308,0.282860350415399,0.019242905256231,-0.250473668974889,0.749526331025111,0.0944444453696798,0.023125000104089
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,319.817049181308,0.282860350415399,0.019242905256231,-0.250473668974889,0.749526331025111,0.0944444453696798,0.023125000104089
2,299.465023147421,0.01455706677035,0.0152183560015553,-0.35583782120262,0.64416217879738,8.49799009354809e-10,0.0125000000956024
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,319.817049181308,0.282860350415399,0.019242905256231,-0.250473668974889,0.749526331025111,0.0944444453696798,0.023125000104089
2,299.465023147421,0.01455706677035,0.0152183560015553,-0.35583782120262,0.64416217879738,8.49799009354809e-10,0.0125000000956024
3,298.000000000636,-0.000859375058368715,0.0149871093741245,-0.500000609255659,0.499999390744341,7.060222153583e-09,0.012500000794275
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,319.817049181308,0.282860350415399,0.019242905256231,-0.250473668974889,0.749526331025111,0.0944444453696798,0.023125000104089
2,299.465023147421,0.01455706677035,0.0152183560015553,-0.35583782120262,0.64416217879738,8.49799009354809e-10,0.0125000000956024
3,298.000000000636,-0.000859375058368715,0.0149871093741245,-0.500000609255659,0.499999390744341,7.060222153583e-09,0.012500000794275
4,298.018830475173,-0.000420139194520805,0.0149936979120822,-0.491201087290454,0.508798912709546,0.0455772077065839,0.0176274358669907
Iteration,AverageTemperature,Power_value,Power_right_value,Volume_value,Volume_right_value,Voltage_value,Voltage_right_value
1,319.817049181308,0.282860350415399,0.019242905256231,-0.250473668974889,0.749526331025111,0.0944444453696798,0.023125000104089
2,299.465023147421,0.01455706677035,0.0152183560015553,-0.35583782120262,0.64416217879738,8.49799009354809e-10,0.0125000000956024
3,298.000000000636,-0.000859375058368715,0.0149871093741245,-0.500000609255659,0.499999390744341,7.060222153583e-09,0.012500000794275
4,298.018830475173,-0.000420139194520805,0.0149936979120822,-0.491201087290454,0.508798912709546,0.0455772077065839,0.0176274358669907
5,298.000000000636,-0.00085937290749205,0.0149871094063876,-0.500092416150215,0.499907583849785,8.56786288656612e-07,0.0125000963884575
